Year Month,ICB Code,Commissioner / Provider Code,PCN,PCN Code,Practice,BNF Chemical Substance plus Code,Items,Actual Cost,ADQ Usage,List Size
202401,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,THORNTREE SURGERY,Salbutamol (0301011R0),250,770.509730963071,14300,2746
202401,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,THORNTREE SURGERY,Terbutaline sulphate (0301011V0),2,15.6729488950693,200,2746
202401,QHM,16C00,DARLINGTON PCN,U45102,BLACKETTS MEDICAL PRACTICE,Salbutamol (0301011R0),278,551.85825919786,17850,11040
202401,QHM,16C00,DARLINGTON PCN,U45102,BLACKETTS MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),21,180.214112293297,2300,11040
202401,QHM,16C00,DARLINGTON PCN,U45102,CARMEL MEDICAL PRACTICE,Salbutamol (0301011R0),283,671.081855693385,16730,11447
202401,QHM,16C00,DARLINGTON PCN,U45102,CARMEL MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),5,47.0064466852079,600,11447
202401,QHM,16C00,DARLINGTON PCN,U45102,CLIFTON COURT MEDICAL PRACTICE,Salbutamol (0301011R0),480,1527.30085664237,31740,12230
202401,QHM,16C00,DARLINGTON PCN,U45102,CLIFTON COURT MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),15,148.843414503158,1900,12230
202401,QHM,16C00,DARLINGTON PCN,U45102,DENMARK STREET SURGERY,Salbutamol (0301011R0),537,1417.21687714614,32750,14881
202401,QHM,16C00,DARLINGTON PCN,U45102,DENMARK STREET SURGERY,Terbutaline sulphate (0301011V0),7,62.6793955802773,800,14881
202401,QHM,16C00,DARLINGTON PCN,U45102,MIDDLETON AND DINSDALE MEDICAL PRACTICE,Salbutamol (0301011R0),171,358.087507575667,9120,5791
202401,QHM,16C00,DARLINGTON PCN,U45102,MIDDLETON AND DINSDALE MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),8,88.2755763641436,720,5791
202401,QHM,16C00,DARLINGTON PCN,U45102,MOORLANDS SURGERY,Salbutamol (0301011R0),428,1091.39242587073,25410,13367
202401,QHM,16C00,DARLINGTON PCN,U45102,MOORLANDS SURGERY,Terbutaline sulphate (0301011V0),11,101.849367817951,1300,13367
202401,QHM,16C00,DARLINGTON PCN,U45102,NEASHAM ROAD SURGERY,Salbutamol (0301011R0),524,1360.57151559237,32870,13311
202401,QHM,16C00,DARLINGTON PCN,U45102,NEASHAM ROAD SURGERY,Terbutaline sulphate (0301011V0),8,78.3399444753466,1000,13311
202401,QHM,16C00,DARLINGTON PCN,U45102,ORCHARD COURT SURGERY,Salbutamol (0301011R0),252,627.108877084469,16025,8588
202401,QHM,16C00,DARLINGTON PCN,U45102,ORCHARD COURT SURGERY,Terbutaline sulphate (0301011V0),5,62.6545955802773,800,8588
202401,QHM,16C00,DARLINGTON PCN,U45102,PARKGATE SURGERY,Salbutamol (0301011R0),198,454.111680728588,12325,4816
202401,QHM,16C00,DARLINGTON PCN,U45102,PARKGATE SURGERY,Terbutaline sulphate (0301011V0),3,24.0373127029196,205,4816
202401,QHM,16C00,DARLINGTON PCN,U45102,ROCKLIFFE COURT SURGERY,Salbutamol (0301011R0),149,299.149717302431,8370,6152
202401,QHM,16C00,DARLINGTON PCN,U45102,ROCKLIFFE COURT SURGERY,Terbutaline sulphate (0301011V0),5,39.1451722376733,500,6152
202401,QHM,16C00,DARLINGTON PCN,U45102,WHINFIELD MEDICAL PRACTICE,Salbutamol (0301011R0),368,975.67223787485,22580,12089
202401,QHM,16C00,DARLINGTON PCN,U45102,WHINFIELD MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),20,180.729601653613,2205,12089
202401,QHM,16C00,DUMMY,-,ALICE HOUSE HOSPICE,Salbutamol (0301011R0),2,2.85277871597638,100,
202401,QHM,16C00,DUMMY,-,EXTENDED HOURS SERVICE-ONE LIFE,Salbutamol (0301011R0),2,5.68075743195276,200,
202401,QHM,16C00,DUMMY,-,EXTENDED HOURS SERVICE-TENNANT STREET,Salbutamol (0301011R0),97,233.031068540024,5050,
202401,QHM,16C00,DUMMY,-,EXTENDED HOURS SERVICE-TENNANT STREET,Terbutaline sulphate (0301011V0),1,15.6605488950693,200,
202401,QHM,16C00,DUMMY,-,HOLGATE PCN ENHANCED CARE HOME SERVICE,Salbutamol (0301011R0),41,65.3445253616185,2350,
202401,QHM,16C00,DUMMY,-,HOLGATE PCN ENHANCED CARE HOME SERVICE,Terbutaline sulphate (0301011V0),1,7.83647444753466,100,
202401,QHM,16C00,DUMMY,-,PRIMARY HEALTHCARE DARLINGTON,Salbutamol (0301011R0),30,53.3211881587978,1500,
202401,QHM,16C00,DUMMY,-,STAR SCHEME EXTENDED,Salbutamol (0301011R0),149,329.666892755982,7720,
202401,QHM,16C00,DUMMY,-,STAR SCHEME EXTENDED,Terbutaline sulphate (0301011V0),2,15.6729488950693,200,
202401,QHM,16C00,DUMMY,-,THE RIDGEWAY HEALTH CENTRE,,,,,28
202401,QHM,16C00,DUMMY,-,URGENT CARE CENTRE DARLINGTON OOH,Salbutamol (0301011R0),31,59.4608753767466,1550,
202401,QHM,16C00,EAST CLEVELAND PCN,U07842,BROTTON SURGERY,Salbutamol (0301011R0),344,660.111570617803,21305,7330
202401,QHM,16C00,EAST CLEVELAND PCN,U07842,BROTTON SURGERY,Terbutaline sulphate (0301011V0),8,70.5158700278119,900,7330
202401,QHM,16C00,EAST CLEVELAND PCN,U07842,HILLSIDE PRACTICE,Salbutamol (0301011R0),359,1132.22696618702,19952.5,9445
202401,QHM,16C00,EAST CLEVELAND PCN,U07842,HILLSIDE PRACTICE,Terbutaline sulphate (0301011V0),8,93.9880933704159,1200,9445
202401,QHM,16C00,EAST CLEVELAND PCN,U07842,SPRINGWOOD SURGERY,Salbutamol (0301011R0),255,517.222544394467,14380,7919
202401,QHM,16C00,EAST CLEVELAND PCN,U07842,SPRINGWOOD SURGERY,Terbutaline sulphate (0301011V0),6,47.0188466852079,600,7919
202401,QHM,16C00,EAST CLEVELAND PCN,U07842,THE GARTH,Salbutamol (0301011R0),402,847.571631829443,22020,11314
202401,QHM,16C00,EAST CLEVELAND PCN,U07842,THE GARTH,Terbutaline sulphate (0301011V0),29,227.257758978505,2900,11314
202401,QHM,16C00,EAST CLEVELAND PCN,U07842,WOODSIDE SURGERY,Salbutamol (0301011R0),265,963.8355996055,16115.5,5976
202401,QHM,16C00,EAST CLEVELAND PCN,U07842,WOODSIDE SURGERY,Terbutaline sulphate (0301011V0),3,23.509423342604,300,5976
202401,QHM,16C00,ESTON PCN,U85257,CAMBRIDGE MEDICAL GROUP,Salbutamol (0301011R0),239,545.586729425828,13655,7315
202401,QHM,16C00,ESTON PCN,U85257,CAMBRIDGE MEDICAL GROUP,Terbutaline sulphate (0301011V0),19,172.365237845762,2200,7315
202401,QHM,16C00,ESTON PCN,U85257,NORMANBY MEDICAL CENTRE,Salbutamol (0301011R0),1204,2937.69108487715,66526.99999975,22778
202401,QHM,16C00,ESTON PCN,U85257,NORMANBY MEDICAL CENTRE,Terbutaline sulphate (0301011V0),31,266.402931216178,3400,22778
202401,QHM,16C00,ESTON PCN,U85257,SOUTH GRANGE MEDICAL GROUP PRACTICE,Salbutamol (0301011R0),764,2501.01342217947,44658,14982
202401,QHM,16C00,ESTON PCN,U85257,SOUTH GRANGE MEDICAL GROUP PRACTICE,Terbutaline sulphate (0301011V0),17,141.044140055624,1800,14982
202401,QHM,16C00,ESTON PCN,U85257,THE ESTON SURGERY,Salbutamol (0301011R0),191,439.415698852592,10134.75,3793
202401,QHM,16C00,ESTON PCN,U85257,THE ESTON SURGERY,Terbutaline sulphate (0301011V0),1,7.83647444753466,100,3793
202401,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,Salbutamol (0301011R0),352,1629.27423722143,20362.999999888,11273
202401,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,Terbutaline sulphate (0301011V0),17,180.164512293297,2300,11273
202401,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,COULBY MEDICAL PRACTICE,Salbutamol (0301011R0),365,1151.2676767755,23176,9347
202401,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,COULBY MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),9,86.1764189228812,1100,9347
202401,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,CROSSFELL HEALTH CENTRE,Salbutamol (0301011R0),584,1728.96217526502,33570,8910
202401,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,CROSSFELL HEALTH CENTRE,Terbutaline sulphate (0301011V0),12,117.50991671302,1500,8910
202401,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,HIRSEL MEDICAL CENTRE,Salbutamol (0301011R0),236,839.93268716325,15050,3848
202401,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,HIRSEL MEDICAL CENTRE,Terbutaline sulphate (0301011V0),3,23.509423342604,300,3848
202401,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,KINGS MEDICAL CENTRE,Salbutamol (0301011R0),237,760.064115032637,12475,6545
202401,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,KINGS MEDICAL CENTRE,Terbutaline sulphate (0301011V0),6,62.6669955802773,800,6545
202401,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,NEWLANDS MEDICAL CENTRE,Salbutamol (0301011R0),364,1065.00192593822,22239,9980
202401,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,NEWLANDS MEDICAL CENTRE,Terbutaline sulphate (0301011V0),13,117.52231671302,1500,9980
202401,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,PARKWAY MEDICAL CENTRE,Salbutamol (0301011R0),256,947.651653903035,16142.5,8761
202401,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,PARKWAY MEDICAL CENTRE,Terbutaline sulphate (0301011V0),23,213.646767524698,2320,8761
202401,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,WESTBOURNE MEDICAL CENTRE,Salbutamol (0301011R0),372,854.71262861822,21990,5490
202401,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,WESTBOURNE MEDICAL CENTRE,Terbutaline sulphate (0301011V0),4,46.9940466852079,600,5490
202401,QHM,16C00,HARTLEPOOL HEALTH PCN,U40502,MCKENZIE GROUP PRACTICE,Salbutamol (0301011R0),142,727.477088520703,8400,6395
202401,QHM,16C00,HARTLEPOOL HEALTH PCN,U40502,MCKENZIE GROUP PRACTICE,Terbutaline sulphate (0301011V0),3,23.509423342604,300,6395
202401,QHM,16C00,HARTLEPOOL HEALTH PCN,U40502,MCKENZIE HOUSE SURGERY,Salbutamol (0301011R0),587,1758.45583582674,40053,18932
202401,QHM,16C00,HARTLEPOOL HEALTH PCN,U40502,MCKENZIE HOUSE SURGERY,Terbutaline sulphate (0301011V0),14,125.358791160555,1600,18932
202401,QHM,16C00,HARTLEPOOL HEALTH PCN,U40502,THE HEADLAND MEDICAL CENTRE,Salbutamol (0301011R0),196,448.751427551113,11510,5419
202401,QHM,16C00,HARTLEPOOL HEALTH PCN,U40502,THE HEADLAND MEDICAL CENTRE,Terbutaline sulphate (0301011V0),2,15.6729488950693,200,5419
202401,QHM,16C00,HARTLEPOOL PCN,U70212,GLADSTONE HOUSE SURGERY,Salbutamol (0301011R0),230,661.45996316374,15015,5862
202401,QHM,16C00,HARTLEPOOL PCN,U70212,GLADSTONE HOUSE SURGERY,Terbutaline sulphate (0301011V0),10,94.0128933704159,1200,5862
202401,QHM,16C00,HARTLEPOOL PCN,U70212,HART MEDICAL PRACTICE,Salbutamol (0301011R0),441,1063.59065041252,25274,9443
202401,QHM,16C00,HARTLEPOOL PCN,U70212,HART MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),4,31.3458977901386,400,9443
202401,QHM,16C00,HARTLEPOOL PCN,U70212,THE PATEL PRACTICE,Salbutamol (0301011R0),98,195.063714384461,5900,3874
202401,QHM,16C00,HARTLEPOOL PCN,U70212,THE PATEL PRACTICE,Terbutaline sulphate (0301011V0),3,31.3334977901386,400,3874
202401,QHM,16C00,HARTLEPOOL PCN,U70212,WEST QUAY MEDICAL PRACTICE,Salbutamol (0301011R0),242,608.631295217782,15215,6100
202401,QHM,16C00,HARTLEPOOL PCN,U70212,WEST QUAY MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),5,39.1823722376733,500,6100
202401,QHM,16C00,HARTLEPOOL PCN,U70212,WEST VIEW MILLENIUM SURGERY A,Salbutamol (0301011R0),365,928.172128425046,21310,7370
202401,QHM,16C00,HARTLEPOOL PCN,U70212,WEST VIEW MILLENIUM SURGERY A,Terbutaline sulphate (0301011V0),13,109.698242265485,1400,7370
202401,QHM,16C00,HOLGATE PCN,U85008,BOROUGH ROAD & NUNTHORPE MEDICAL GROUP,Salbutamol (0301011R0),551,1395.99783890472,38500,16042
202401,QHM,16C00,HOLGATE PCN,U85008,BOROUGH ROAD & NUNTHORPE MEDICAL GROUP,Terbutaline sulphate (0301011V0),28,266.365731216178,3400,16042
202401,QHM,16C00,HOLGATE PCN,U85008,LINTHORPE SURGERY,Salbutamol (0301011R0),883,3275.20961908578,54695,20707
202401,QHM,16C00,HOLGATE PCN,U85008,LINTHORPE SURGERY,Terbutaline sulphate (0301011V0),34,321.208652348921,4100,20707
202401,QHM,16C00,HOLGATE PCN,U85008,VILLAGE MEDICAL CENTRE,Salbutamol (0301011R0),258,727.840466181788,13385,8478
202401,QHM,16C00,HOLGATE PCN,U85008,VILLAGE MEDICAL CENTRE,Terbutaline sulphate (0301011V0),20,172.377637845762,2200,8478
202401,QHM,16C00,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,Salbutamol (0301011R0),663,2032.33384681146,44339,11269
202401,QHM,16C00,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,Terbutaline sulphate (0301011V0),6,47.0188466852079,600,11269
202401,QHM,16C00,NORTH STOCKTON PCN,U07032,QUEENS PARK MEDICAL CENTRE,Salbutamol (0301011R0),863,1879.66520041019,50960,18559
202401,QHM,16C00,NORTH STOCKTON PCN,U07032,QUEENS PARK MEDICAL CENTRE,Terbutaline sulphate (0301011V0),32,274.239405663713,3500,18559
202401,QHM,16C00,NORTH STOCKTON PCN,U07032,TENNANT STREET MEDICAL PRACTICE,Salbutamol (0301011R0),799,2548.75007950204,47802.5,14413
202401,QHM,16C00,NORTH STOCKTON PCN,U07032,TENNANT STREET MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),8,86.1640189228812,1100,14413
202401,QHM,16C00,ONE LIFE HARTLEPOOL PCN,U27349,BANKHOUSE SURGERY,Salbutamol (0301011R0),506,1193.24140220229,27231,10190
202401,QHM,16C00,ONE LIFE HARTLEPOOL PCN,U27349,BANKHOUSE SURGERY,Terbutaline sulphate (0301011V0),9,78.3523444753466,1000,10190
202401,QHM,16C00,ONE LIFE HARTLEPOOL PCN,U27349,CHADWICK PRACTICE,Salbutamol (0301011R0),604,1534.10053854397,36558.5,11624
202401,QHM,16C00,ONE LIFE HARTLEPOOL PCN,U27349,CHADWICK PRACTICE,Terbutaline sulphate (0301011V0),9,70.5282700278119,900,11624
202401,QHM,16C00,ONE LIFE HARTLEPOOL PCN,U27349,HAVELOCK GRANGE PRACTICE,Salbutamol (0301011R0),583,1502.80778543399,34364,13587
202401,QHM,16C00,ONE LIFE HARTLEPOOL PCN,U27349,HAVELOCK GRANGE PRACTICE,Terbutaline sulphate (0301011V0),13,109.698242265485,1400,13587
202401,QHM,16C00,REDCAR COASTAL PCN,U23714,BENTLEY MEDICAL PRACTICE,Salbutamol (0301011R0),498,1213.0585574686,28109,10186
202401,QHM,16C00,REDCAR COASTAL PCN,U23714,BENTLEY MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),13,101.874167817951,1300,10186
202401,QHM,16C00,REDCAR COASTAL PCN,U23714,HUNTCLIFF SURGERY,Salbutamol (0301011R0),344,1249.40781694284,24615,10197
202401,QHM,16C00,REDCAR COASTAL PCN,U23714,HUNTCLIFF SURGERY,Terbutaline sulphate (0301011V0),7,62.6793955802773,800,10197
202401,QHM,16C00,REDCAR COASTAL PCN,U23714,THE COATHAM ROAD SURGERY,Salbutamol (0301011R0),281,1133.70329596836,14908.5,6076
202401,QHM,16C00,REDCAR COASTAL PCN,U23714,THE COATHAM ROAD SURGERY,Terbutaline sulphate (0301011V0),3,23.509423342604,300,6076
202401,QHM,16C00,REDCAR COASTAL PCN,U23714,THE GREEN HOUSE SURGERY,Salbutamol (0301011R0),510,1721.64595826108,38678,9999
202401,QHM,16C00,REDCAR COASTAL PCN,U23714,THE GREEN HOUSE SURGERY,Terbutaline sulphate (0301011V0),19,164.541163398228,2100,9999
202401,QHM,16C00,REDCAR COASTAL PCN,U23714,THE RAVENSCAR SURGERY,Salbutamol (0301011R0),134,300.079340705548,7230,3351
202401,QHM,16C00,REDCAR COASTAL PCN,U23714,THE RAVENSCAR SURGERY,Terbutaline sulphate (0301011V0),3,31.3334977901386,400,3351
202401,QHM,16C00,REDCAR COASTAL PCN,U23714,THE SALTSCAR SURGERY,Salbutamol (0301011R0),285,804.325347897194,17415,8576
202401,QHM,16C00,REDCAR COASTAL PCN,U23714,THE SALTSCAR SURGERY,Terbutaline sulphate (0301011V0),11,94.0252933704159,1200,8576
202401,QHM,16C00,REDCAR COASTAL PCN,U23714,ZETLAND MEDICAL PRACTICE,Salbutamol (0301011R0),186,456.366662637168,10100,7007
202401,QHM,16C00,REDCAR COASTAL PCN,U23714,ZETLAND MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),3,23.509423342604,300,7007
202401,QHM,16C00,STOCKTON PCN,U89141,ELM TREE SURGERY,Salbutamol (0301011R0),302,738.246285304826,19790,11388
202401,QHM,16C00,STOCKTON PCN,U89141,ELM TREE SURGERY,Terbutaline sulphate (0301011V0),4,31.3458977901386,400,11388
202401,QHM,16C00,STOCKTON PCN,U89141,RIVERSIDE MEDICAL PRACTICE,Salbutamol (0301011R0),336,854.087123299542,20785,6757
202401,QHM,16C00,STOCKTON PCN,U89141,RIVERSIDE MEDICAL PRACTICE,Terbutaline sulphate (0301011V0),20,156.729488950693,2000,6757
202401,QHM,16C00,STOCKTON PCN,U89141,THE ARRIVAL PRACTICE,Salbutamol (0301011R0),49,101.104536970081,2700,3057
202401,QHM,16C00,STOCKTON PCN,U89141,THE ARRIVAL PRACTICE,Terbutaline sulphate (0301011V0),1,7.83647444753466,100,3057
202401,QHM,16C00,STOCKTON PCN,U89141,THE DENSHAM SURGERY,Salbutamol (0301011R0),169,464.517253040738,10190,3898
202401,QHM,16C00,STOCKTON PCN,U89141,THE DENSHAM SURGERY,Terbutaline sulphate (0301011V0),4,39.1699722376733,500,3898
202401,QHM,16C00,STOCKTON PCN,U89141,THE DOVECOT SURGERY,Salbutamol (0301011R0),175,396.767296835904,11705,4250
202401,QHM,16C00,STOCKTON PCN,U89141,THE DOVECOT SURGERY,Terbutaline sulphate (0301011V0),2,15.6729488950693,200,4250
202401,QHM,16C00,STOCKTON PCN,U89141,WOODBRIDGE PRACTICE,Salbutamol (0301011R0),567,1171.1305320488,31455,18624
202401,QHM,16C00,STOCKTON PCN,U89141,WOODBRIDGE PRACTICE,Terbutaline sulphate (0301011V0),26,250.692782321109,3200,18624
202401,QHM,16C00,STOCKTON PCN,U89141,WOODLANDS FAMILY MEDICAL CENTRE,Salbutamol (0301011R0),551,1730.84937206776,31736,12216
202401,QHM,16C00,STOCKTON PCN,U89141,WOODLANDS FAMILY MEDICAL CENTRE,Terbutaline sulphate (0301011V0),18,180.176912293297,2300,12216
202401,QHM,84H00,BISHOP AUCKLAND PCN,U85067,AUCKLAND MEDICAL GROUP,Salbutamol (0301011R0),833,2323.55703860332,44766.5,15437
202401,QHM,84H00,BISHOP AUCKLAND PCN,U85067,AUCKLAND MEDICAL GROUP,Terbutaline sulphate (0301011V0),28,235.05703342604,3000,15437
202401,QHM,84H00,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,Salbutamol (0301011R0),798,1864.94554512759,44504.99999995,13472
202401,QHM,84H00,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,Terbutaline sulphate (0301011V0),13,119.105984793967,1215,13472
202401,QHM,84H00,BISHOP AUCKLAND PCN,U85067,STATION VIEW MEDICAL CENTRE,Salbutamol (0301011R0),526,1467.84842914072,32792.5,9867
202401,QHM,84H00,BISHOP AUCKLAND PCN,U85067,STATION VIEW MEDICAL CENTRE,Terbutaline sulphate (0301011V0),3,23.509423342604,300,9867
202401,QHM,84H00,CHESTER LE STREET PCN,U77096,BRIDGE END SURGERY,Salbutamol (0301011R0),256,795.913393662499,16115,7985
202401,QHM,84H00,CHESTER LE STREET PCN,U77096,BRIDGE END SURGERY,Terbutaline sulphate (0301011V0),3,23.509423342604,300,7985
202401,QHM,84H00,CHESTER LE STREET PCN,U77096,CESTRIA HEALTH CENTRE,Salbutamol (0301011R0),504,1574.63716928478,35705,12780
202401,QHM,84H00,CHESTER LE STREET PCN,U77096,CESTRIA HEALTH CENTRE,Terbutaline sulphate (0301011V0),11,228.769052590971,1140,12780
202401,QHM,84H00,CHESTER LE STREET PCN,U77096,GREAT LUMLEY SURGERY,Salbutamol (0301011R0),174,422.300971236891,10770,5370
202401,QHM,84H00,CHESTER LE STREET PCN,U77096,GREAT LUMLEY SURGERY,Terbutaline sulphate (0301011V0),11,87.2569976435124,910,5370
202401,QHM,84H00,CHESTER LE STREET PCN,U77096,MIDDLE CHARE MEDICAL GROUP,Salbutamol (0301011R0),345,728.429083204352,19700,9383
202401,QHM,84H00,CHESTER LE STREET PCN,U77096,MIDDLE CHARE MEDICAL GROUP,Terbutaline sulphate (0301011V0),6,54.8429211327426,700,9383
202401,QHM,84H00,CHESTER LE STREET PCN,U77096,PELTON & FELLROSE MEDICAL GROUP,Salbutamol (0301011R0),506,1194.27997879452,26955,9677
202401,QHM,84H00,CHESTER LE STREET PCN,U77096,PELTON & FELLROSE MEDICAL GROUP,Terbutaline sulphate (0301011V0),11,145.720744298464,945,9677
202401,QHM,84H00,CHESTER LE STREET PCN,U77096,SACRISTON MEDICAL CENTRE,Salbutamol (0301011R0),645,1700.08135832159,38240,10746
202401,QHM,84H00,CHESTER LE STREET PCN,U77096,SACRISTON MEDICAL CENTRE,Terbutaline sulphate (0301011V0),8,70.5158700278119,900,10746
202401,QHM,84H00,CHESTER LE STREET PCN,U77096,VILLAGES MEDICAL GROUP,Salbutamol (0301011R0),251,645.930815332871,13580,4196
202401,QHM,84H00,CHESTER LE STREET PCN,U77096,VILLAGES MEDICAL GROUP,Terbutaline sulphate (0301011V0),14,117.53471671302,1500,4196
202401,QHM,84H00,CLAYPATH & UNIVERSITY MEDICAL GROUP PCN,U38486,CLAYPATH & UNIVERSITY MEDICAL GROUP,Salbutamol (0301011R0),303,892.317539155499,19745,33919
202401,QHM,84H00,CLAYPATH & UNIVERSITY MEDICAL GROUP PCN,U38486,CLAYPATH & UNIVERSITY MEDICAL GROUP,Terbutaline sulphate (0301011V0),2,15.6729488950693,200,33919
202401,QHM,84H00,DERWENTSIDE PCN,U70497,ANNFIELD PLAIN SURGERY,Salbutamol (0301011R0),191,512.300095469141,11155,3544
202401,QHM,84H00,DERWENTSIDE PCN,U70497,ANNFIELD PLAIN SURGERY,Terbutaline sulphate (0301011V0),5,73.1181168293899,425,3544
202401,QHM,84H00,DERWENTSIDE PCN,U70497,BROWNEY HOUSE SURGERY,Salbutamol (0301011R0),173,544.234493256952,10745,2608
202401,QHM,84H00,DERWENTSIDE PCN,U70497,BROWNEY HOUSE SURGERY,Terbutaline sulphate (0301011V0),2,23.497023342604,300,2608
202401,QHM,84H00,DERWENTSIDE PCN,U70497,CEDARS MEDICAL GROUP,Salbutamol (0301011R0),290,747.011352302952,16638,6037
202401,QHM,84H00,DERWENTSIDE PCN,U70497,CEDARS MEDICAL GROUP,Terbutaline sulphate (0301011V0),11,101.849367817951,1300,6037
202401,QHM,84H00,DERWENTSIDE PCN,U70497,CONSETT MEDICAL CENTRE,Salbutamol (0301011R0),795,2017.70976919459,48589,17086
202401,QHM,84H00,DERWENTSIDE PCN,U70497,CONSETT MEDICAL CENTRE,Terbutaline sulphate (0301011V0),51,524.845387984822,6700,17086
202401,QHM,84H00,DERWENTSIDE PCN,U70497,DRS LAMBERT & NG,Salbutamol (0301011R0),331,1223.79850105197,21524,5250
202401,QHM,84H00,DERWENTSIDE PCN,U70497,DRS LAMBERT & NG,Terbutaline sulphate (0301011V0),6,54.8429211327426,700,5250
202401,QHM,84H00,DERWENTSIDE PCN,U70497,LANCHESTER MEDICAL CENTRE,Salbutamol (0301011R0),100,252.600174871701,5730,4123
202401,QHM,84H00,DERWENTSIDE PCN,U70497,LANCHESTER MEDICAL CENTRE,Terbutaline sulphate (0301011V0),5,47.0064466852079,600,4123
202401,QHM,84H00,DERWENTSIDE PCN,U70497,LEADGATE SURGERY,Salbutamol (0301011R0),276,643.007493000938,14870,6001
202401,QHM,84H00,DERWENTSIDE PCN,U70497,LEADGATE SURGERY,Terbutaline sulphate (0301011V0),26,211.572410083436,2700,6001
202401,QHM,84H00,DERWENTSIDE PCN,U70497,OAKFIELDS HEALTH GROUP,Salbutamol (0301011R0),340,1114.72311516588,19066,7606
202401,QHM,84H00,DERWENTSIDE PCN,U70497,OAKFIELDS HEALTH GROUP,Terbutaline sulphate (0301011V0),13,133.120865608089,1700,7606
202401,QHM,84H00,DERWENTSIDE PCN,U70497,QUEENS ROAD SURGERY,Salbutamol (0301011R0),544,1249.2614892899,33936.25,15752
202401,QHM,84H00,DERWENTSIDE PCN,U70497,QUEENS ROAD SURGERY,Terbutaline sulphate (0301011V0),35,305.572903453852,3900,15752
202401,QHM,84H00,DERWENTSIDE PCN,U70497,STANLEY MEDICAL GROUP,Salbutamol (0301011R0),723,1577.08882460462,41130,12332
202401,QHM,84H00,DERWENTSIDE PCN,U70497,STANLEY MEDICAL GROUP,Terbutaline sulphate (0301011V0),11,109.673442265485,1400,12332
202401,QHM,84H00,DERWENTSIDE PCN,U70497,TANFIELD VIEW MEDICAL GROUP,Salbutamol (0301011R0),538,1314.66422316048,30492.5,10874
202401,QHM,84H00,DERWENTSIDE PCN,U70497,TANFIELD VIEW MEDICAL GROUP,Terbutaline sulphate (0301011V0),98,817.030499984867,10020,10874
202401,QHM,84H00,DERWENTSIDE PCN,U70497,THE HAVEN SURGERY,Salbutamol (0301011R0),81,173.118859120476,4755,1709
202401,QHM,84H00,DUMMY,-,BISHOP AUCKLAND PRIMARY CARE SERVICES,Salbutamol (0301011R0),60,122.959813508779,3300,
202401,QHM,84H00,DUMMY,-,BISHOP AUCKLAND PRIMARY CARE SERVICES,Terbutaline sulphate (0301011V0),1,7.83647444753466,100,
202401,QHM,84H00,DUMMY,-,CENTRAL DURHAM GP ENH'D ACCESS SERVICE,Salbutamol (0301011R0),24,60.2959211187782,1405,
202401,QHM,84H00,DUMMY,-,DC & EC GP ENHANCED ACCESS SERVICE,Salbutamol (0301011R0),8,44.6115849894682,410,
202401,QHM,84H00,DUMMY,-,DDES CCG FT COMMUNITY PRACTICE,Salbutamol (0301011R0),20,238.899472778209,345,
202401,QHM,84H00,DUMMY,-,DERWENTSIDE GP EXTENDED ACCESS SERVICE,Salbutamol (0301011R0),12,44.1898552034722,600,
202401,QHM,84H00,DUMMY,-,DURHAM DALES VAWAS,Salbutamol (0301011R0),3,4.24146169108489,150,
202401,QHM,84H00,DUMMY,-,NE GP ENHANCED ACCESS SERVICE,Salbutamol (0301011R0),7,23.5213169597243,350,
